dir,t_in,t_out,entry,exit,lots,move,pnl,reason,bal,p10,p30,h4body,mfe,mae,_b
1,2025-11-12 12:40:00,2025-11-12 14:40:00,4125.76,4134.35,0.01,8.590000000000146,8.590000000000146,TRAIL,10299.369999999984,0.7238187952248283,0.21788293436805933,0.7621612797910028,13.649999999999636,-2.7399999999997817,Q2
1,2025-11-12 15:25:00,2025-11-12 17:00:00,4129.43,4134.71,0.01,5.279999999999745,5.279999999999745,TRAIL,10304.649999999983,0.7272061471656639,0.24345956697201818,0.7621612797910028,12.539999999999964,-5.010000000000218,Q2
1,2025-11-13 09:15:00,2025-11-13 10:35:00,4210.900000000001,4234.52,0.01,23.61999999999989,23.61999999999989,TRAIL,10328.269999999982,0.7474020037534918,0.25676494365244107,0.639528160055459,28.61999999999989,-0.7000000000007276,Q2
1,2025-11-13 13:55:00,2025-11-13 15:00:00,4232.33,4240.19,0.01,7.859999999999673,7.859999999999673,TRAIL,10336.129999999983,0.7290957152614117,0.23067307980349222,0.6738103311856584,12.859999999999673,-3.600000000000364,Q2
1,2025-11-13 15:55:00,2025-11-13 16:05:00,4231.860000000001,4216.860000000001,0.01,-15.0,-15.0,SL,10321.129999999983,0.7726713730256342,0.2584408406802699,0.6738103311856584,0.6099999999996726,-17.850000000000364,Q2
-1,2025-11-17 10:25:00,2025-11-17 13:05:00,4080.61,4066.42,0.01,14.190000000000055,14.190000000000055,TRAIL,10335.319999999983,0.8594819112237991,0.41654170063289336,0.7210961314854933,19.190000000000055,-9.150000000000091,Q2
-1,2025-11-18 11:35:00,2025-11-18 11:55:00,4032.41,4047.41,0.01,-15.0,-15.0,SL,10320.319999999983,0.7392150365252967,0.2752060864686237,0.13294263284078128,1.8799999999996544,-15.100000000000364,Q1 low
-1,2025-11-19 22:35:00,2025-11-19 23:20:00,4077.12,4070.94,0.01,6.179999999999836,6.179999999999836,TRAIL,10326.499999999984,0.7570353342164725,0.28549583652940885,0.8216343587194453,11.179999999999836,-3.630000000000109,Q2
-1,2025-11-24 06:25:00,2025-11-24 07:25:00,4050.67,4045.32,0.01,5.349999999999909,5.349999999999909,TRAIL,10331.849999999984,0.7033560086999758,0.2115214011470004,0.6209455842997081,10.349999999999909,-2.0799999999999272,Q2
1,2025-11-25 08:55:00,2025-11-25 10:35:00,4142.78,4127.78,0.01,-15.0,-15.0,SL,10316.849999999984,0.7413930758922025,0.2806840203504628,0.47289638133989514,3.4000000000005457,-21.399999999999636,Q1 low
1,2025-11-25 11:15:00,2025-11-25 12:20:00,4127.18,4133.76,0.01,6.579999999999927,6.579999999999927,TRAIL,10323.429999999984,0.7924719860522428,0.3366693367450327,0.47289638133989514,11.579999999999927,-5.180000000000291,Q1 low
1,2025-11-25 17:10:00,2025-11-25 18:35:00,4130.6900000000005,4136.43,0.01,5.739999999999782,5.739999999999782,TRAIL,10329.169999999984,0.7269522655415018,0.2256677289730628,0.5490755651588665,10.739999999999782,-9.710000000000946,Q1 low
1,2025-11-26 09:40:00,2025-11-26 10:30:00,4155.29,4162.92,0.01,7.630000000000109,7.630000000000109,TRAIL,10336.799999999985,0.7385363406529902,0.2926072718298473,0.4506898313745785,13.300000000000182,-1.449999999999818,Q1 low
1,2025-11-27 12:55:00,2025-11-27 16:55:00,4156.56,4153.99,0.01,-2.5700000000006185,-2.5700000000006185,TIME,10334.229999999985,0.7351195184657886,0.25072664600142675,0.44174943752400037,5.960000000000036,-7.350000000000364,Q1 low
1,2025-11-28 05:15:00,2025-11-28 07:05:00,4187.93,4172.93,0.01,-15.0,-15.0,SL,10319.229999999985,0.8815508975046016,0.5144149204964455,1.6407425990968059,1.1199999999998909,-15.159999999999854,Q4 high
1,2025-11-28 07:30:00,2025-11-28 10:00:00,4185.320000000001,4170.320000000001,0.01,-15.0,-15.0,SL,10304.229999999985,0.9396703182311291,0.7071398216354763,1.6407425990968059,3.6199999999989814,-24.01000000000022,Q4 high
1,2025-11-28 20:00:00,2025-12-01 01:00:00,4216.9400000000005,4222.33,0.01,5.389999999999418,5.389999999999418,TIME,10309.619999999984,0.7962261752085203,0.33252936804228733,1.5742548313133689,9.409999999999854,-6.240000000000691,Q4 high
1,2025-12-01 01:00:00,2025-12-01 01:05:00,4222.63,4207.63,0.01,-15.0,-15.0,SL,10294.619999999984,0.8459832809717642,0.40638675993624235,1.5742548313133689,7.550000000000182,-17.109999999999673,Q4 high
1,2025-12-01 05:10:00,2025-12-01 07:15:00,4240.31,4225.31,0.01,-15.0,-15.0,SL,10279.619999999984,0.873435447997271,0.3930070930192126,1.4845847282001914,6.6899999999996,-16.18000000000029,Q4 high
1,2025-12-01 07:50:00,2025-12-01 09:05:00,4229.34,4235.36,0.01,6.019999999999527,6.019999999999527,TRAIL,10285.639999999985,0.9547668176778153,0.7041728103678798,1.4845847282001914,11.260000000000218,-3.100000000000364,Q4 high
1,2025-12-02 19:05:00,2025-12-02 21:35:00,4189.4800000000005,4194.82,0.01,5.339999999999236,5.339999999999236,TRAIL,10290.979999999985,0.8024161453708847,0.3560734699204708,0.6720887418144345,10.339999999999236,-6.210000000000036,Q2
1,2025-12-03 16:35:00,2025-12-03 16:45:00,4239.360000000001,4224.360000000001,0.01,-15.0,-15.0,SL,10275.979999999985,0.7313698280618837,0.23228917781356123,1.1645419928572807,2.1099999999996726,-21.030000000000655,Q3
1,2025-12-03 17:35:00,2025-12-03 18:20:00,4229.16,4214.16,0.01,-15.0,-15.0,SL,10260.979999999985,0.8130259661493289,0.33605053999789575,1.1645419928572807,0.19000000000050932,-16.519999999999527,Q3
1,2025-12-03 18:35:00,2025-12-03 18:50:00,4223.09,4208.09,0.01,-15.0,-15.0,SL,10245.979999999985,0.8808735095823846,0.4862955784329307,1.1645419928572807,1.8999999999996362,-16.970000000000255,Q3
1,2025-12-04 21:35:00,2025-12-05 01:35:00,4208.4400000000005,4207.51,0.01,-0.930000000000291,-0.930000000000291,TIME,10245.049999999985,0.7187599305318606,0.25254743934304624,0.6118398923646089,1.889999999999418,-3.0200000000004366,Q2
1,2025-12-05 11:35:00,2025-12-05 15:05:00,4221.74,4228.21,0.01,6.470000000000255,6.470000000000255,TRAIL,10251.519999999986,0.7620245142773541,0.3049609690600207,0.7039264442259626,11.470000000000255,-1.6300000000001091,Q2
1,2025-12-05 19:20:00,2025-12-05 22:30:00,4217.25,4202.25,0.01,-15.0,-15.0,SL,10236.519999999986,0.7641646710557509,0.29412772129093323,0.46693070486286453,2.7200000000002547,-15.0,Q1 low
1,2025-12-08 10:05:00,2025-12-08 14:05:00,4210.84,4211.37,0.01,0.5299999999997453,0.5299999999997453,TIME,10237.049999999985,0.7927587459693703,0.2942042893336425,0.6541941150636762,5.729999999999563,-11.090000000000146,Q2
-1,2025-12-10 14:30:00,2025-12-10 18:30:00,4197.55,4200.95,0.01,-3.399999999999636,-3.399999999999636,TIME,10233.649999999985,0.7908750131611412,0.31073983857351206,0.8659169550173318,8.260000000000218,-9.770000000000437,Q3
1,2025-12-11 07:55:00,2025-12-11 11:55:00,4210.54,4217.86,0.01,7.319999999999709,7.319999999999709,TIME,10240.969999999985,0.855212789970117,0.5097427905185024,0.43805845579812047,11.079999999999927,-6.1899999999996,Q1 low
1,2025-12-11 20:00:00,2025-12-11 21:00:00,4278.96,4263.96,0.01,-15.0,-15.0,SL,10225.969999999985,0.9105904906207694,0.5992924845677963,2.2459642568377713,6.899999999999636,-15.779999999999745,Q4 high
1,2025-12-11 21:35:00,2025-12-12 01:35:00,4274.3,4277.32,0.01,3.019999999999527,3.019999999999527,TIME,10228.989999999983,0.9667693385511303,0.826571173411246,2.2459642568377713,9.269999999999527,-10.029999999999745,Q4 high
1,2025-12-12 12:00:00,2025-12-12 12:55:00,4318.650000000001,4325.43,0.01,6.779999999999745,6.779999999999745,TRAIL,10235.769999999982,0.7047179130891389,0.2076216261459291,1.4060584204832718,12.269999999999527,-3.9000000000005457,Q4 high
1,2025-12-12 13:00:00,2025-12-12 15:40:00,4330.22,4341.08,0.01,10.859999999999673,10.859999999999673,TRAIL,10246.629999999983,0.7032991459214001,0.2084020896977358,1.4060584204832718,15.859999999999673,-8.760000000000218,Q4 high
1,2025-12-12 15:45:00,2025-12-12 17:00:00,4340.1,4348.51,0.01,8.409999999999854,8.409999999999854,TRAIL,10255.039999999983,0.8723695185415211,0.4789199835267632,1.4060584204832718,13.409999999999854,-9.170000000000073,Q4 high
1,2025-12-16 06:40:00,2025-12-16 07:30:00,4290.87,4275.87,0.01,-15.0,-15.0,SL,10240.039999999983,0.7203623958687635,0.280620523137874,0.07362660791700003,1.3800000000001091,-19.30999999999949,Q1 low
1,2025-12-16 19:05:00,2025-12-16 23:05:00,4306.24,4303.24,0.01,-3.0,-3.0,TIME,10237.039999999983,0.8438644357859697,0.3621778585667455,0.9831774893644298,9.650000000000546,-8.859999999999673,Q3
1,2025-12-17 05:05:00,2025-12-17 07:25:00,4318.59,4332.95,0.01,14.359999999999673,14.359999999999673,TRAIL,10251.399999999983,0.7538319547487508,0.23364404853971565,0.8730627306272808,19.359999999999673,-5.930000000000291,Q3
1,2025-12-17 16:35:00,2025-12-17 17:35:00,4337.860000000001,4344.0,0.01,6.139999999999418,6.139999999999418,TRAIL,10257.539999999983,0.7041293727748441,0.23715025488284897,0.8701676528599805,11.139999999999418,-8.880000000001019,Q3
1,2025-12-17 18:55:00,2025-12-17 20:15:00,4333.76,4341.26,0.01,7.5,7.5,TRAIL,10265.039999999983,0.7725402268289382,0.3043535547951161,0.8701676528599805,12.599999999999454,-5.25,Q3
1,2025-12-19 20:00:00,2025-12-19 22:45:00,4353.6900000000005,4338.6900000000005,0.01,-15.0,-15.0,SL,10250.039999999983,0.7093472635130261,0.24444741890807423,1.0012612509315968,2.8099999999994907,-16.44000000000051,Q3
1,2025-12-22 05:05:00,2025-12-22 07:15:00,4389.16,4398.74,0.01,9.579999999999927,9.579999999999927,TRAIL,10259.619999999983,0.7883216759744673,0.30038094330246895,1.656809472058628,14.579999999999927,-3.800000000000182,Q4 high
1,2025-12-22 07:20:00,2025-12-22 09:00:00,4400.18,4415.19,0.01,15.009999999999309,15.009999999999309,TRAIL,10274.629999999983,0.7703648723963651,0.30253506103499594,1.656809472058628,20.299999999999272,-2.860000000000582,Q4 high
1,2025-12-22 11:10:00,2025-12-22 15:10:00,4411.67,4421.88,0.01,10.210000000000036,10.210000000000036,TIME,10284.839999999982,0.746342963048753,0.283921602692615,0.6577621106552141,10.670000000000073,-5.569999999999709,Q2
1,2025-12-23 05:05:00,2025-12-23 07:15:00,4493.01,4478.01,0.01,-15.0,-15.0,SL,10269.839999999982,0.8485080506890567,0.4181396786382161,1.5643379833913467,0.0,-15.520000000000437,Q4 high
1,2025-12-24 05:20:00,2025-12-24 09:20:00,4495.78,4493.15,0.01,-2.630000000000109,-2.630000000000109,TIME,10267.209999999981,0.9021111862620602,0.48884022315959785,1.0836936452660568,5.740000000000691,-10.4399999999996,Q3
1,2025-12-26 19:50:00,2025-12-26 21:00:00,4522.33,4527.71,0.01,5.380000000000109,5.380000000000109,TRAIL,10272.589999999982,0.7262771689865882,0.20361515523446755,0.39217993392765804,10.38000000000011,-9.960000000000036,Q1 low
-1,2025-12-29 20:50:00,2025-12-29 22:05:00,4328.74,4343.74,0.01,-15.0,-15.0,SL,10257.589999999982,0.9585615679076773,0.7977603586227381,2.102666752760343,0.7999999999992724,-16.150000000000546,Q4 high
-1,2025-12-29 22:25:00,2025-12-29 22:40:00,4337.45,4331.25,0.01,6.199999999999818,6.199999999999818,TRAIL,10263.789999999983,0.9843200546062641,0.9199240798183016,2.102666752760343,11.199999999999818,-4.190000000000509,Q4 high
-1,2025-12-29 23:05:00,2025-12-30 02:15:00,4332.92,4347.92,0.01,-15.0,-15.0,SL,10248.789999999983,0.9782633205716005,0.9060646308084693,2.102666752760343,9.239999999999782,-17.039999999999964,Q4 high
-1,2025-12-31 08:00:00,2025-12-31 08:05:00,4285.97,4279.72,0.01,6.25,6.25,TRAIL,10255.039999999983,0.7128114212532407,0.23403911355069143,1.5279420179287302,11.25,-5.699999999999818,Q4 high
-1,2025-12-31 08:15:00,2025-12-31 08:30:00,4299.0,4314.0,0.01,-15.0,-15.0,SL,10240.039999999983,0.8122459015010217,0.38054689464271285,1.5279420179287302,6.069999999999709,-18.18000000000029,Q4 high
-1,2025-12-31 09:50:00,2025-12-31 11:00:00,4328.73,4308.75,0.01,19.979999999999563,19.979999999999563,TRAIL,10260.019999999982,0.9345664397326325,0.6404707259622897,1.5279420179287302,24.979999999999563,-4.480000000000473,Q4 high
-1,2026-01-02 21:25:00,2026-01-02 22:55:00,4316.63,4331.63,0.01,-15.0,-15.0,SL,10245.019999999982,0.7175145670004788,0.28538278425476454,0.976018989708503,0.0,-15.170000000000073,Q3
1,2026-01-05 15:05:00,2026-01-05 15:25:00,4415.67,4400.67,0.01,-15.0,-15.0,SL,10230.019999999982,0.8457473584555251,0.41478277584418743,0.5026013387575363,3.300000000000182,-18.590000000000146,Q1 low
1,2026-01-05 15:50:00,2026-01-05 16:15:00,4414.31,4423.47,0.01,9.159999999999854,9.159999999999854,TRAIL,10239.179999999982,0.769190510017471,0.3353457004795728,0.5026013387575363,14.159999999999854,-2.9600000000000364,Q1 low
1,2026-01-05 22:15:00,2026-01-06 01:10:00,4444.25,4453.13,0.01,8.88000000000011,8.88000000000011,TRAIL,10248.059999999983,0.7966044544947126,0.36808803138451524,0.6906559828665517,15.890000000000327,-6.3100000000004,Q2
1,2026-01-06 21:40:00,2026-01-06 23:10:00,4482.4400000000005,4491.91,0.01,9.469999999999345,9.469999999999345,TRAIL,10257.529999999982,0.7303210644279355,0.26823201389071155,0.5952969562723676,14.469999999999345,-3.240000000000691,Q1 low
1,2026-01-08 22:00:00,2026-01-08 22:40:00,4452.38,4472.59,0.01,20.210000000000036,20.210000000000036,TRAIL,10277.739999999983,0.9170479588054324,0.6439915041935308,1.2508005231588164,25.699999999999818,-0.9600000000000364,Q3
1,2026-01-12 05:05:00,2026-01-12 09:05:00,4577.110000000001,4576.43,0.01,-0.680000000000291,-0.680000000000291,TIME,10277.059999999983,0.9011778841578906,0.5568780273223344,1.5611488974570054,7.859999999999673,-13.700000000000728,Q4 high
1,2026-01-12 14:55:00,2026-01-12 15:25:00,4589.070000000001,4605.71,0.01,16.639999999999418,16.639999999999418,TRAIL,10293.699999999983,0.710152670007311,0.2447755064461518,0.24454019346937036,22.089999999999236,-1.4200000000009823,Q1 low
1,2026-01-12 16:35:00,2026-01-12 16:40:00,4598.33,4606.43,0.01,8.100000000000364,8.100000000000364,TRAIL,10301.799999999983,0.8122195366811729,0.3343864929025884,0.7789088793784001,13.100000000000364,-6.079999999999927,Q2
1,2026-01-13 10:05:00,2026-01-13 10:55:00,4585.4400000000005,4592.03,0.01,6.589999999999236,6.589999999999236,TRAIL,10308.389999999981,0.7069623763982971,0.22504467533707442,0.41250103967396184,11.589999999999236,-0.5500000000001819,Q1 low
1,2026-01-13 17:45:00,2026-01-13 18:25:00,4615.150000000001,4600.150000000001,0.01,-15.0,-15.0,SL,10293.389999999981,0.7135097124757147,0.2020859378046496,0.7112832968665452,5.579999999999018,-22.07000000000062,Q2
1,2026-01-13 18:45:00,2026-01-13 19:55:00,4609.08,4594.08,0.01,-15.0,-15.0,SL,10278.389999999981,0.7305197470059437,0.2451711351565518,0.7112832968665452,6.970000000000255,-22.460000000000036,Q2
1,2026-01-15 23:05:00,2026-01-16 01:10:00,4608.68,4615.9,0.01,7.219999999999345,7.219999999999345,TRAIL,10285.60999999998,0.8064769658419733,0.30923262621657316,0.8296296296296436,12.219999999999345,-0.3000000000001819,Q2
1,2026-01-19 05:05:00,2026-01-19 09:05:00,4665.41,4676.58,0.01,11.170000000000073,11.170000000000073,TIME,10296.77999999998,0.8040171507926902,0.40242649251983,0.9503233282248685,13.69000000000051,-7.210000000000036,Q3
1,2026-01-20 08:05:00,2026-01-20 10:20:00,4713.43,4720.14,0.01,6.710000000000036,6.710000000000036,TRAIL,10303.48999999998,0.7177332067601007,0.21572330667651335,1.4142590552420027,12.219999999999345,-7.829999999999927,Q4 high
1,2026-01-20 10:45:00,2026-01-20 11:55:00,4723.38,4732.38,0.01,9.0,9.0,TRAIL,10312.48999999998,0.8177876464602838,0.3454846294212709,1.4142590552420027,14.0,-2.1599999999998545,Q4 high
1,2026-01-20 13:40:00,2026-01-20 15:20:00,4731.52,4716.52,0.01,-15.0,-15.0,SL,10297.48999999998,0.7156878428841312,0.22003807174562767,0.551541575833065,3.719999999999345,-15.600000000000364,Q1 low
1,2026-01-21 05:05:00,2026-01-21 05:15:00,4844.34,4829.34,0.01,-15.0,-15.0,SL,10282.48999999998,0.9127160279169172,0.5440727825707536,2.1408813825951207,5.4099999999998545,-17.150000000000546,Q4 high
1,2026-01-21 05:30:00,2026-01-21 05:45:00,4833.89,4841.28,0.01,7.389999999999418,7.389999999999418,TRAIL,10289.87999999998,0.9557390199535677,0.7703907488263749,2.1408813825951207,12.389999999999418,-2.130000000000109,Q4 high
1,2026-01-21 05:50:00,2026-01-21 07:00:00,4841.3,4865.77,0.01,24.470000000000255,24.470000000000255,TRAIL,10314.34999999998,0.9473437551630647,0.7225201381162872,2.1408813825951207,29.470000000000255,-3.369999999999891,Q4 high
1,2026-01-22 20:00:00,2026-01-22 20:15:00,4904.6900000000005,4910.21,0.01,5.519999999999527,5.519999999999527,TRAIL,10319.86999999998,0.7237816493968949,0.2285399052887024,1.5742172003884782,10.519999999999527,-3.3100000000004,Q4 high
1,2026-01-22 20:15:00,2026-01-22 21:20:00,4908.83,4918.91,0.01,10.079999999999927,10.079999999999927,TRAIL,10329.94999999998,0.7139363594503672,0.23150802381078311,1.5742172003884782,15.569999999999709,-1.8400000000001455,Q4 high
1,2026-01-22 22:20:00,2026-01-22 23:50:00,4927.37,4935.4,0.01,8.029999999999745,8.029999999999745,TRAIL,10337.979999999981,0.7980590750355105,0.3339789584822061,1.5742172003884782,13.279999999999745,-13.210000000000036,Q4 high
1,2026-01-23 11:45:00,2026-01-23 12:30:00,4917.22,4927.47,0.01,10.25,10.25,TRAIL,10348.229999999981,0.7472521665549652,0.24813507882437882,0.13345530718850787,15.25,-2.699999999999818,Q1 low
1,2026-01-26 05:15:00,2026-01-26 05:50:00,5085.110000000001,5070.110000000001,0.01,-15.0,-15.0,SL,10333.229999999981,0.7441464350093152,0.27121739511474313,1.1992856850743538,2.6799999999993815,-15.0600000000004,Q3
1,2026-01-26 06:00:00,2026-01-26 06:45:00,5076.9400000000005,5061.9400000000005,0.01,-15.0,-15.0,SL,10318.229999999981,0.8493149069031276,0.41662963515099066,1.1992856850743538,1.0599999999994907,-18.69000000000051,Q3
1,2026-01-26 07:00:00,2026-01-26 07:10:00,5070.76,5055.76,0.01,-15.0,-15.0,SL,10303.229999999981,0.8952209777333563,0.4894619694975902,1.1992856850743538,2.069999999999709,-15.550000000000182,Q3
1,2026-01-27 07:25:00,2026-01-27 07:55:00,5066.39,5080.25,0.01,13.859999999999673,13.859999999999673,TRAIL,10317.089999999982,0.7938025895307992,0.28733145282944084,0.861830279290638,18.859999999999673,-6.360000000000582,Q2
1,2026-01-28 08:55:00,2026-01-28 09:20:00,5266.9400000000005,5276.75,0.01,9.80999999999949,9.80999999999949,TRAIL,10326.899999999981,0.7347545255519664,0.2608826901623583,0.9277801248650359,16.269999999999527,-4.100000000000364,Q3
1,2026-01-28 09:25:00,2026-01-28 10:00:00,5279.09,5287.77,0.01,8.680000000000291,8.680000000000291,TRAIL,10335.579999999982,0.7115338619230239,0.2274982374176454,0.9277801248650359,17.359999999999673,-6.970000000000255,Q3
1,2026-01-28 12:55:00,2026-01-28 13:00:00,5280.29,5265.29,0.01,-15.0,-15.0,SL,10320.579999999982,0.7002235264106137,0.23253823394369647,0.2921334482334019,0.0,-36.64000000000033,Q1 low
1,2026-01-29 05:15:00,2026-01-29 05:20:00,5539.01,5524.01,0.01,-15.0,-15.0,SL,10305.579999999982,0.910995864515256,0.6145911785487662,1.5561541421581766,1.449999999999818,-16.94000000000051,Q4 high
1,2026-01-29 05:55:00,2026-01-29 06:40:00,5544.51,5559.53,0.01,15.019999999999527,15.019999999999527,TRAIL,10320.59999999998,0.9369587022399338,0.6785727733950432,1.5561541421581766,20.019999999999527,-10.930000000000291,Q4 high
1,2026-01-29 06:45:00,2026-01-29 07:20:00,5557.87,5542.87,0.01,-15.0,-15.0,SL,10305.59999999998,0.8984549203525033,0.5667638075435508,1.5561541421581766,4.0,-41.55999999999949,Q4 high
-1,2026-01-30 22:35:00,2026-01-30 22:40:00,4882.04,4849.29,0.01,32.75,32.75,TRAIL,10338.34999999998,0.9000823408660851,0.5950700898700281,0.9911494070353398,37.75,-3.9400000000005093,Q3
-1,2026-01-30 22:50:00,2026-01-30 22:55:00,4863.29,4841.13,0.01,22.159999999999854,22.159999999999854,TRAIL,10360.50999999998,0.8294451985510307,0.43390528590087546,0.9911494070353398,53.73999999999978,-5.680000000000291,Q3
-1,2026-01-30 23:05:00,2026-01-30 23:10:00,4859.12,4836.81,0.01,22.30999999999949,22.30999999999949,TRAIL,10382.81999999998,0.7983151616505885,0.4175957842209776,0.9911494070353398,27.30999999999949,-1.9000000000005457,Q3
-1,2026-02-02 08:05:00,2026-02-02 08:10:00,4558.35,4526.17,0.01,32.18000000000029,32.18000000000029,TRAIL,10414.99999999998,0.7087329429657689,0.2723640161091406,0.8824659959541807,37.18000000000029,-6.1799999999993815,Q3
-1,2026-02-02 09:35:00,2026-02-02 09:35:00,4535.44,4550.44,0.01,-15.0,-15.0,SL,10399.99999999998,0.7649325144292444,0.3096985749007603,0.8824659959541807,6.1899999999996,-37.27000000000044,Q3
-1,2026-02-02 10:05:00,2026-02-02 10:05:00,4575.96,4590.96,0.01,-15.0,-15.0,SL,10384.99999999998,0.8448358301051767,0.4099872460077056,0.8824659959541807,6.0,-49.850000000000364,Q3
-1,2026-02-05 09:40:00,2026-02-05 09:45:00,4908.0,4901.29,0.01,6.710000000000036,6.710000000000036,TRAIL,10391.709999999981,0.8071125241556792,0.3975969714572162,0.5668557615455172,11.710000000000036,-3.610000000000582,Q1 low
-1,2026-02-05 10:30:00,2026-02-05 10:50:00,4921.46,4914.25,0.01,7.210000000000036,7.210000000000036,TRAIL,10398.91999999998,0.7158049663752364,0.3286010244052521,0.5668557615455172,19.899999999999636,-8.800000000000182,Q1 low
-1,2026-02-05 10:55:00,2026-02-05 11:05:00,4904.72,4886.9800000000005,0.01,17.73999999999978,17.73999999999978,TRAIL,10416.65999999998,0.7189008245293513,0.2739734908014108,0.5668557615455172,30.230000000000473,-14.05999999999949,Q1 low
-1,2026-02-06 05:45:00,2026-02-06 05:45:00,4805.35,4820.35,0.01,-15.0,-15.0,SL,10401.65999999998,0.7233839790083196,0.28601351015363424,0.18370412090491545,0.0,-17.609999999999673,Q1 low
1,2026-02-09 10:05:00,2026-02-09 10:20:00,5017.13,5026.93,0.01,9.800000000000182,9.800000000000182,TRAIL,10411.459999999981,0.7969606767999409,0.34185224467532344,0.5486918922066819,14.800000000000182,-3.630000000000109,Q1 low
-1,2026-02-13 11:10:00,2026-02-13 11:30:00,4977.84,4969.63,0.01,8.210000000000036,8.210000000000036,TRAIL,10419.66999999998,0.7478745300149089,0.3195728025712038,0.5775952149317377,16.06999999999971,-5.029999999999745,Q1 low
-1,2026-02-13 11:35:00,2026-02-13 12:50:00,4968.91,4963.37,0.01,5.539999999999964,5.539999999999964,TRAIL,10425.209999999981,0.7040650752391222,0.2578792040257542,0.5775952149317377,10.539999999999964,-12.13000000000011,Q1 low
-1,2026-02-16 09:00:00,2026-02-16 09:45:00,4994.9,5009.9,0.01,-15.0,-15.0,SL,10410.209999999981,0.7740042185087556,0.3534575965581012,0.613404126283034,5.549999999999272,-15.510000000000218,Q2
-1,2026-02-16 10:50:00,2026-02-16 14:20:00,5004.33,4998.14,0.01,6.1899999999996,6.1899999999996,TRAIL,10416.39999999998,0.7784909346243459,0.37815235637113925,0.613404126283034,11.1899999999996,-13.25,Q2
-1,2026-02-17 05:05:00,2026-02-17 05:40:00,4962.57,4955.570000000001,0.01,6.9999999999990905,6.9999999999990905,TRAIL,10423.39999999998,0.8156944019427305,0.3409795993341961,0.751361679071502,12.259999999999309,-3.1400000000003274,Q2
-1,2026-02-17 07:10:00,2026-02-17 07:20:00,4944.61,4901.4400000000005,0.01,43.16999999999916,43.16999999999916,TRAIL,10466.569999999978,0.7113530446487519,0.2823777747391565,0.751361679071502,55.85999999999967,-0.8900000000003274,Q2
-1,2026-02-17 08:00:00,2026-02-17 08:30:00,4889.0,4904.0,0.01,-15.0,-15.0,SL,10451.569999999978,0.7414958749239253,0.27982932915277103,1.2461435454438208,2.050000000000182,-16.63000000000011,Q3
1,2026-02-20 14:35:00,2026-02-20 15:30:00,5021.39,5027.13,0.01,5.739999999999782,5.739999999999782,TRAIL,10457.309999999978,0.7495132789108334,0.23003227316833552,0.4045882287432598,10.759999999999309,-3.119999999999891,Q1 low
1,2026-02-23 05:05:00,2026-02-23 05:10:00,5172.7,5157.7,0.01,-15.0,-15.0,SL,10442.309999999978,0.7268325388998634,0.2687597954617335,1.148578348598816,2.369999999999891,-21.149999999999636,Q3
1,2026-02-23 05:45:00,2026-02-23 07:05:00,5169.01,5154.01,0.01,-15.0,-15.0,SL,10427.309999999978,0.8833778033668764,0.5177304683310208,1.148578348598816,2.2899999999999636,-16.860000000000582,Q3
1,2026-02-23 20:10:00,2026-02-23 22:55:00,5214.62,5231.06,0.01,16.44000000000051,16.44000000000051,TRAIL,10443.749999999978,0.7908061050773425,0.30875739520147794,1.373225991217478,23.170000000000073,-13.489999999999782,Q4 high
1,2026-02-24 21:50:00,2026-02-24 22:50:00,5154.7,5167.7,0.01,13.0,13.0,TRAIL,10456.749999999978,0.7770822090337927,0.3005287710991626,0.9043889424537315,18.470000000000255,-8.079999999999927,Q3
1,2026-02-27 16:00:00,2026-02-27 16:25:00,5223.42,5231.54,0.01,8.11999999999989,8.11999999999989,TRAIL,10464.869999999977,0.7044209692972854,0.22366056152281552,1.138714354760766,13.11999999999989,-5.989999999999782,Q3
1,2026-02-27 16:45:00,2026-02-27 17:10:00,5225.55,5231.88,0.01,6.329999999999927,6.329999999999927,TRAIL,10471.199999999977,0.7283694526776346,0.257555397914197,1.138714354760766,11.329999999999927,-9.36999999999989,Q3
1,2026-02-27 17:10:00,2026-02-27 17:25:00,5230.79,5215.79,0.01,-15.0,-15.0,SL,10456.199999999977,0.7696682715097486,0.28141398783423144,1.138714354760766,9.350000000000364,-15.979999999999563,Q3
1,2026-03-02 08:00:00,2026-03-02 08:10:00,5365.820000000001,5374.13,0.01,8.30999999999949,8.30999999999949,TRAIL,10464.509999999977,0.7539824263839662,0.274080649520966,0.8818180442709825,13.30999999999949,-2.9700000000002547,Q3
1,2026-03-02 11:35:00,2026-03-02 12:05:00,5397.39,5382.39,0.01,-15.0,-15.0,SL,10449.509999999977,0.834589710228917,0.320435028458296,0.8818180442709825,2.219999999999345,-18.160000000000764,Q3
1,2026-03-02 13:35:00,2026-03-02 13:45:00,5397.24,5382.24,0.01,-15.0,-15.0,SL,10434.509999999977,0.7898672718395644,0.3472719845730912,0.5518202713724503,2.619999999999891,-21.719999999999345,Q1 low
-1,2026-03-03 21:10:00,2026-03-03 21:15:00,5127.89,5115.33,0.01,12.5600000000004,12.5600000000004,TRAIL,10447.069999999978,0.9337249301157617,0.6926753702502061,0.8565895472042577,25.51000000000022,-0.3999999999996362,Q2
-1,2026-03-03 21:35:00,2026-03-03 21:40:00,5101.74,5116.74,0.01,-15.0,-15.0,SL,10432.069999999978,0.8882952449654298,0.5566869638799196,0.8565895472042577,2.0799999999999272,-17.6200000000008,Q2
